Rule class order,Rule set name,RuleType,row (within class),extra data,feast / season type,evening name,day name,Is Seasonal Time,ByDayOfWeek-RclYear,ByDayOfWeek-Weekday,ByDayOfMonth-Year,ByDayOfMonth-Month,ByDayOfMonth-Day,OT1,OT2a,OT2b,NT1,NT2,Morning apoc.,Morning OT,Morning OT alt,Morning NT,Morning NT alt,Evening apoc.,Evening OT,Evening OT alt,Evening NT,Evening NT alt.,Evening gospel for communion,M Psalm main,M Psalm optional,M Psalm alt.,M omitted if canticle,E Psalm main,E Psalm optional,E Psalm alt.,E omitted if canticle,RclTrack1-NameOverride,RclTrack1-FullNameOverride,RclTrack1-Note,RclTrack1-Other,RclTrack1-Apoc,RclTrack1-OT,RclTrack1-OT-alt,RclTrack1-Psalm,RclTrack1-Psalm-alt,RclTrack1-Canticle,RclTrack1-ApocCanticle,RclTrack1-NT,RclTrack1-NT-alt,RclTrack1-Gospel,RclTrack1-Gospel-alt,RclTrack2-NameOverride,RclTrack2-FullNameOverride,RclTrack2-Note,RclTrack2-Other,RclTrack2-Apoc,RclTrack2-OT,RclTrack2-OT-alt,RclTrack2-Psalm,RclTrack2-Psalm-alt,RclTrack2-Canticle,RclTrack2-Apoc-Canticle,RclTrack2-NT,RclTrack2-NT-alt,RclTrack2-Gospel,RclTrack2-Gospel-alt,RclTrack3-NameOverride,RclTrack3-FullNameOverride,RclTrack3-Note,RclTrack3-Other,RclTrack3-Apoc,RclTrack3-OT,RclTrack3-OT-alt,RclTrack3-Psalm,RclTrack3-Psalm-alt,RclTrack3-Canticle,RclTrack3-Apoc-Canticle,RclTrack3-NT,RclTrack3-NT-alt,RclTrack3-Gospel,RclTrack2-Gospel-alt
10,SundaysAfterTrinitySunday,ByDayOfWeek,233,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,234,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,235,"Christ the King
Sunday between 20 and 26 November inclusive",,,,,A,Su,,,,,,,,,,Isaiah 4:2-5:7,,Luke 19:29-38,,1 Maccabees 2:15-29,2 Samuel 23:1-7,,Matthew 28:16-20,,,"29,110",,,,93,97,,,,,,,,"Ezekiel 34:11-16,20-24",,"95:1-7",,,,"Ephesians 1:15-23 ",,Matthew 25:31-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,236,"Christ the King
Sunday between 20 and 26 November inclusive",,,,,B,Su,,,,,,,,,,Isaiah 32:1-8,,Revelation 3:7-22,,,Daniel 5,,John 6:1-15,,,"29,110",,,,72*,,,,,,,,,"Daniel 7:9-10,13-14",,93,,,,Revelation 1:4b-8,,John 18:33-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SundaysAfterTrinitySunday,ByDayOfWeek,237,"Christ the King
Sunday between 20 and 26 November inclusive",,,,,C,Su,,,,,,,,,,Zechariah 6:9-15,,Revelation 11:15-18,,,1 Samuel 8:4-20,,John 18:33-37,,,"29,110",,,,72*,,,,,,,,,Jeremiah 23:1-6,,46,,,,Colossians 1:11-20,,Luke 23:33-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,1,,,,,,,Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,2,,,,,,,M,,,,,,,,,,,,,,,,,,,,1,"2,3",,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,3,,,,,,,T,,,,,,,,,,,,,,,,,,,,5,6,,8,9,10*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,4,,,,,,,W,,,,,,,,,,,,,,,,,,,,119:1-32,,,,11,"12,13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,5,,,,,,,Th,,,,,,,,,,,,,,,,,,,,15,"14,16",,,18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,6,,,,,,,F,,,,,,,,,,,,,,,,,,,,19,17,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,7,,,,,,,S,,,,,,,,,,,,,,,,,,,,23,"20,21",,,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,8,,,,,,,Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,9,,,,,,,M,,,,,,,,,,,,,,,,,,,,30,27,,,28,"26,29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,10,,,,,,,T,,,,,,,,,,,,,,,,,,,,36,32,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,11,,,,,,,W,,,,,,,,,,,,,,,,,,,,34,,,,119:33-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,12,,,,,,,Th,,,,,,,,,,,,,,,,,,,,37,,,,40,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,13,,,,,,,F,,,,,,,,,,,,,,,,,,,,31,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,14,,,,,,,S,,,,,,,,,,,,,,,,,,,,42,"41,43",,,46,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,15,,,,,,,Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,16,,,,,,,M,,,,,,,,,,,,,,,,,,,,44,,,,47,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,17,,,,,,,T,,,,,,,,,,,,,,,,,,,,48,52,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,18,,,,,,,W,,,,,,,,,,,,,,,,,,,,119:57-80,,,,59,60,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,19,,,,,,,Th,,,,,,,,,,,,,,,,,,,,57,56,,63*,62,"61,64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,20,,,,,,,F,,,,,,,,,,,,,,,,,,,,51,54,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,21,,,,,,,S,,,,,,,,,,,,,,,,,,,,68,,,,66,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,22,,,,,,,Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,23,,,,,,,M,,,,,,,,,,,,,,,,,,,,71,,,,72,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,24,,,,,,,T,,,,,,,,,,,,,,,,,,,,73,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,25,,,,,,,W,,,,,,,,,,,,,,,,,,,,77,,,,119:81-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,26,,,,,,,Th,,,,,,,,,,,,,,,,,,,,78:1-39*,,,,78:40-end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,27,,,,,,,F,,,,,,,,,,,,,,,,,,,,55,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,28,,,,,,,S,,,,,,,,,,,,,,,,,,,,76,79,,,84,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,29,,,,,,,Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,30,,,,,,,M,,,,,,,,,,,,,,,,,,,,80,82,,,85,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,31,,,,,,,T,,,,,,,,,,,,,,,,,,,,89:1-18,87,,,89:19-end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,32,,,,,,,W,,,,,,,,,,,,,,,,,,,,119:105-128,,,,91,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,33,,,,,,,Th,,,,,,,,,,,,,,,,,,,,92,90,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,34,,,,,,,F,,,,,,,,,,,,,,,,,,,,88,,,95,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,35,,,,,,,S,,,,,,,,,,,,,,,,,,,,97,"96,100",,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,36,,,,,,,Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,37,,,,,,,M,,,,,,,,,,,,,,,,,,,,98,"99,101",,,105*,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,38,,,,,,,T,,,,,,,,,,,,,,,,,,,,106*,103,,,107*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,39,,,,,,,W,,,,,,,,,,,,,,,,,,,,111,"110,112",,,119:129-152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,40,,,,,,,Th,,,,,,,,,,,,,,,,,,,,115,113,,,116,"114,117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,41,,,,,,,F,,,,,,,,,,,,,,,,,,,,139,,,,130,"131,137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,42,,,,,,,S,,,,,,,,,,,,,,,,,,,,121,"120,122",,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,43,,,,,,,Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,44,,,,,,,M,,,,,,,,,,,,,,,,,,,,126,"123,124,125",,,127,"128,129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,45,,,,,,,T,,,,,,,,,,,,,,,,,,,,132,133,,,135,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,46,,,,,,,W,,,,,,,,,,,,,,,,,,,,119:153-end,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,47,,,,,,,Th,,,,,,,,,,,,,,,,,,,,143,146,,,138,"140,141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,48,,,,,,,F,,,,,,,,,,,,,,,,,,,,144,142,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,OrdinaryTimePsalms,ByDayOfWeek,49,,,,,,,S,,,,,,,,,,,,,,,,,,,,147,,,,148,"149,150",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,1,,EveningBeforeFestival,Eve of the Naming of Jesus,,,,,,12,31,,,,,,,,,,,,Jeremiah 23:1-6,,Colossians 2:8-15,,,,,,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,2,,Festival,,The naming of Jesus,,,,,1,1,,,,,,,Genesis 17:1-13,,Romans 2:17-29,,,Deuteronomy 30:11-20,,Acts 3:1-16,,,103,150,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,3,,EveningBeforePrincipalFeast;EveningBeforePrincipalHolyDay,Eve of the Epiphany,,,,,,1,5,,,,,,,,,,,,Isaiah 49:1-13,,John 4:7-26,,,48,8,,,97,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,4,,PrincipalFeast;PrincipalHolyDay,,The Epiphany,,,,,1,6,,,,,,,Jeremiah 31:7-14,,John 1:29-34,,,Isaiah 60:1-9,,John 2:1-11,,,132,113,,,"98,100",,,,,,,,,Isaiah 60.1-6,,"72:(1-9),10-15",,,,Ephesians 3:1-12,,Matthew 2:1-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,5,,EveningBeforeFestival,Eve of the Conversion of St Paul,,,,,,1,24,,,,,,,,,,,,Isaiah 49:1-13,,Acts 22:3-16,,,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,6,,Festival,,The Conversion of Saint Paul,,,,,1,25,,,,,,,Ezekiel 3:22-27,,Philippians 3:1-14,,,Isaiah 56:1-8,,"Colossians 1:24-end,2:1-7",,,"66,147:12-20",,,,119:41-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,7,,EveningBeforePrincipalFeast;EveningBeforePrincipalHolyDay,Eve of the Presentation,,,,,,2,1,,,,,,,,,,,,1 Samuel 1:19b-28,,Hebrews 4:11-16,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,8,,PrincipalFeast;PrincipalHolyDay,,Presentation of Jesus at the Temple,,,,,2,2,,,,,,,Exodus 13:1-16,,Romans 12:1-5,,,Haggai 2:1-9,,John 2:18-22,,,"48,146",,,,"122,132",,,,,,,,,Malachi 3.1-5,,"24:(1-6),7-10",,,,Hebrews 2:14-18,,Luke 2:22-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,9,,EveningBeforePrincipalFeast;EveningBeforePrincipalHolyDay,Eve of the Annunciation,,,,,,3,24,,,,,,,,,,,,Genesis 3:8-15,,Galatians 4:1-5,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,10,,PrincipalFeast;PrincipalHolyDay,,The Annunciation,,,,,3,25,,,,,,,1 Samuel 2:1-10,,Romans 5:12-21,,,Isaiah 52:1-12,,Hebrews 2:5-18,,,"111,113",,,,"131,146",,,,,,,,,Isaiah 7:10-14,,40:5-11,,,,Hebrews 10:4-10,,Luke 1:26-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,11,,EveningBeforeFestival,Eve of Joseph,,,,,,3,18,,,,,,,,,,,,Hosea 11:1-9,,Luke 2:41-52,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,12,,Festival,,St Joseph of Nazereth,,,,,3,19,,,,,,,Isaiah 11:1-10,,Matthew 13:54-58,,,Genesis 50:22-26,,Matthew 2:13-23,,,"25,147:1-12",,,,"1,112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,13,,EveningBeforeFestival,Eve of St Mark,,,,,,4,25,,,,,,,,,,,,Isaiah 52:7-10,,Mark 1:1-15,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,14,,Festival,,St Mark the Evangelist,,,,,4,26,,,,,,,Isaiah 62:6-10,,"Acts 12:25-end,13:1-13",,,Ezekiel 1:4-14,,2 Timothy 4:1-11,,,"37:23-41,148",,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,15,,EveningBeforeFestival,Eve of St Phillip and St James,,,,,,4,30,,,,,,,,,,,,Isaiah 40:27-31,,John 12:20-26,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,16,,Festival,,"St Phillip and St James, Apostles",,,,,5,1,,,,,,,Proverbs 4:10-18,,James 1:1-12,,,Job 23:1-12,,John 1:43-51,,,"139,146",,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,17,,EveningBeforeFestival,Eve of St Matthias,,,,,,5,13,,,,,,,,,,,,Isaiah 22:15-22,,"Philippians 3:13b-end,4:1",,,,,,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,18,,Festival,,St Matthias the Apostle,,,,,5,14,,,,,,,1 Samuel 2:27-35,,Acts 2:37-47,,,1 Samuel 16:1-13a,,Matthew 7:15-27,,,16,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,19,,EveningBeforeFestival,Eve of the Visitation of Mary to Elizabeth,,,,,,5,30,,,,,,,,,,,,Song of Solomon 2:8-14,,Luke 1:26-38,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,20,,Festival,,The Visitation of Mary to Elizabeth,,,,,5,31,,,,,,,1 Samuel 2:1-10,,Mark 3:31-35,,,Zechariah 2:10-13,,John 3:25-30,,,85,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,21,,EveningBeforeFestival,Eve of St Barnabas,,,,,,6,10,,,,,,,,,,,,Isaiah 42:5-12,,Acts 14:8-28,,,,,,,"1,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,22,,Festival,,Barnabas the Apostle,,,,,6,11,,,,,,,Jeremaiah 9:23-24,,Acts 4:32-37,,Tobit 4:5-11,Ecclesiastes 12:9-24,,Acts 9:26-31,,,"100,101,117",,,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,23,,EveningBeforeFestival,Eve of St John the Baptist,,,,,,6,23,,,,,,,,,,,,"Judges 13:2-7,13:24-25",,Luke 1:5-25,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,24,,Festival,,St John the Baptist,,,,,6,24,,,,,,,Malachi 3:1-6,,Luke 3:1-17,,,Malachi 4,,Matthew 11:2-19,,,"50,149",,,,"80,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,25,,EveningBeforeFestival,Eve of St Peter and St Paul,,,,,,6,28,,,,,,,,,,,,Ezekiel 3:4-11,,"Galatians 1:13-end,2:1-8",,,,,,,"66,67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,26,,Festival,,"St Peter and St Paul, Apostles, Martyrs",,,,,6,29,,,,,,,Isaiah 49:1-6,,Acts 11:1-18,,,Ezekiel 34:11-16,,John 21:15-22,,,"71,113",,,,"124,138",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,27,,EveningBeforeFestival,Eve of the Annunciation,,,,,,7,2,,,,,,,,,,,,Isaiah 35,,"Hebrews 10:35-end,11:1",,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,28,,Festival,,Thomas the Apostle,,,,,7,3,,,,,,,2 Samuel 15:17-21,,John 11:1-16,,,Job 42:1-6,,1 Peter 1:3-12,,,"92,146",,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,29,,EveningBeforeFestival,Eve of St Mary Magdalene,,,,,,7,21,,,,,,,,,,,,Isaiah 25:1-9,,2 Corinthians 1:3-7,,,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,30,,Festival,,St Mary Magdalene,,,,,7,22,,,,,,,1 Samuel 16:14-23,,Luke 8:1-3,,,Zephaniah 3:14-20,,"Mark 15:40-end,16:1-7",,,"30,32,150",,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,31,,EveningBeforeFestival,Eve of St James,,,,,,7,24,,,,,,,,,,,,Deuteronomy 30:11-20,,Mark 5:21-43,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,32,,Festival,,St James the Apostle,,,,,7,25,,,,,,,2 Kings 1:9-15,,Luke 9:46-56,,,Jeremiah 26:1-15,,Mark 1:14-20,,,"7,29,117",,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,33,,EveningBeforeFestival,Eve of the Transfiguration,,,,,,8,5,,,,,,,,,,,,Exodus 24:12-18,,John 12:27-36a,,,,,,,"99,110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,34,,Festival,,The Transfiguration of the Beloved Son,,,,,8,6,,,,,,Sirach 48:1-10,1 Kings 19:1-16,,1 John 3:1-3,,N/A,Exodus 34:29-35,,2 Corinthians 3,,,"27,150",,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,35,,EveningBeforeFestival,Eve of the Blessed Virgin Mary,,,,,,8,14,,,,,,,,,,,N/A,Proverbs 8:22-31,,John 19:23-27,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,36,,Festival,,The Blessed Virgin Mary,,,,,8,15,,,,,,N/A,Isaiah 7:10-15,,Luke 11:27-28,,N/A,Song of Solomon 2:1-7,,Acts 1:6-14,,,"98,138,147:1-11",,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,37,,EveningBeforeFestival,Eve of St Bartholomew,,,,,,8,23,,,,,,,,,,,N/A,Isaiah 61:1-9,,2 Corinthians 6:1-10,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,38,,Festival,,St Bartholomew the Apostle,,,,,8,24,,,,,,N/A,Genesis 28:10-17,,John 1:43-51,,Sirach 39:1-10,Deuteronomy 18:15-19,,Matthew 10:1-22,,,"86,117",,,,"91,116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,FeastDaysByDayOfMonth,ByDayOfMonth,39,,EveningBeforeFestival,Eve of Holy Cross Day,,,,,,9,13,,,,,,,,,,,N/A,Isaiah 52:13-53:12,,Ephesians 2:11-22,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
